step,signal_2000_samples_0d,signal_2000_samples_1d,signal_2000_samples_2d,signal_2000_samples_3d,prediction,anomaly_score,anomaly_likelihood,Annotation
964,-0.2917000441238957,0.14988382615819762,-0.6783972393008162,-0.07843203438038902,-0.3128869869241528,0.075,0.61507064075,
965,-0.3165221063645754,0.1899665191853214,-0.7560384403727555,-0.06260932318358199,-0.25370248858289285,0.26875,0.6645357839999999,
966,-0.33242552355512256,0.22436174799702496,-0.8264982249590669,-0.032300478128627984,-0.25370248858289285,0.29374999999999996,0.69152572825,
967,-0.3382978285857724,0.2512989734510961,-0.8896893963606547,0.017636840755932956,-0.37726897663226017,0.08125,0.6516308749999999,
968,-0.3337457945361348,0.26993181775730235,-0.945025986286981,0.08712794743251515,-0.37726897663226017,0.1375,0.598799896,
969,-0.3192802511388568,0.2802506001952865,-0.9914180239769664,0.17007429284919287,-0.33675189983665155,0.05625,0.5687245844999999,
970,-0.2963075837633641,0.28302439364559445,-1.02721477249948,0.2573353781375129,-0.33088022638938,0.018749999999999996,0.52082610975,
971,-0.2668182262204561,0.27966018340712745,-1.049909453085536,0.3404252311664996,-0.31397752275627955,0.0,0.41790962800000003,
972,-0.2328745831468277,0.2719236684959391,-1.0556740749581115,0.4131734537893672,-0.18826933162965973,0.00625,0.3595323065,
973,-0.19610627527746444,0.2615521403041344,-1.039089141940252,0.4717598590358373,-0.2481914319654481,0.1125,0.32842353125,
974,-0.1573829627405874,0.2498314809121695,-0.9938685811129894,0.5143497059167645,-0.2481914319654481,0.175,0.3411455365,
975,-0.1167987818358559,0.2372038582043401,-0.9156009783850892,0.5408472646414367,-0.18344451411342289,0.4375,0.41327894925,
976,-0.07412959383864504,0.22296666084164032,-0.8060505958015737,0.5527236543494698,-0.14431032771625074,0.475,0.471949312,
977,-0.029783259090901876,0.20517260189115397,-0.6753532134131289,0.5527175539403671,-0.08175703922697171,0.125,0.49033707175,
978,0.014365226041540946,0.18101310157914394,-0.5387720289911002,0.5442946298551159,-0.05169562458937811,0.1375,0.5014271674999999,
979,0.055306171287394006,0.1481142332643105,-0.41056721022178666,0.5309058781192042,-0.01965090000029675,0.41250000000000003,0.60846282425,
980,0.09032960164788878,0.10651872945212952,-0.3001221163548563,0.5151707091091734,0.05778245588890162,0.1875,0.6552366164999999,
981,0.11816395101485365,0.059570931335471984,-0.21168279749038987,0.4981105390219986,0.057039570508449336,0.16875,0.7064759162500001,
982,0.13909660191691406,0.012292818074284315,-0.14589651296955589,0.4785356186642977,0.13591280057775199,0.34375,0.7642822972499999,
983,0.15451933932749234,-0.0311820277788168,-0.10142598137615172,0.4527281932198258,0.17562737906558942,0.125,0.7707169527500001,
984,0.1664169941229718,-0.06884937478665586,-0.07599997312710294,0.4148388957840857,0.1820389599741536,0.1875,0.75254384975,
985,0.17694093681262188,-0.10058691553116607,-0.0669126986475461,0.3588837468810591,0.19966037280907345,0.05,0.63246873475,
986,0.18802907285230225,-0.1273675476476058,-0.07117903236022187,0.2826422550540708,0.19966037280907345,0.031249999999999993,0.5267637457500001,
987,0.20105423362437494,-0.15054859330883152,-0.08551578305699667,0.19076915358511004,0.17602144638969916,0.025,0.48790831025000003,
988,0.21654501255267986,-0.17139573211788695,-0.10621448909004637,0.09313456385106243,0.17602144638969916,0.18125000000000002,0.5045138305,
989,0.2340373880411745,-0.19083194974247245,-0.1289210543950749,-0.00044325996216100906,0.19323635787076085,0.25,0.44966878925000003,
990,0.2520829974497452,-0.20937348156441307,-0.148387589978326,-0.08397522761799643,0.22067326575465174,0.1875,0.46020413799999993,
991,0.2683866883380833,-0.22720256934372104,-0.1584169259335906,-0.1556882125564075,0.23417911001959485,0.00625,0.4096374685,
992,0.2799932332996893,-0.2443081909878689,-0.15241448828570864,-0.21661563614911594,0.2489141460970641,0.025,0.32090987100000007,
993,0.2834898406825646,-0.2606143411281042,-0.12489817749566035,-0.26903259880088604,0.2701535820399103,0.0,0.2830012150000001,
994,0.27546176351960466,-0.27601107050887297,-0.07376296027187007,-0.31533990488183217,0.2701535820399103,0.10625000000000001,0.25753383325,
995,0.2535912342783958,-0.290177397603228,-0.002573549672415511,-0.3574491292316327,0.2701535820399103,0.075,0.26739180125,
996,0.21797581230632196,-0.302053504538911,0.07836678433946104,-0.3965793079143476,0.27930952354316163,0.0125,0.2650515400000001,
997,0.17129017907657962,-0.30905760959453016,0.15459291841916034,-0.4333459400827897,0.22067326575465174,0.049999999999999996,0.25589978625,
998,0.1175291387349398,-0.3070013830296685,0.21402466375620385,-0.4680054535482851,0.15412506579005458,0.03125,0.22146872225000003,
999,0.060584785496790215,-0.2919062560656927,0.25205488762901,-0.5007190924856408,0.14108802721630814,0.24375,0.25718664900000004,
1000,0.0034815836752859174,-0.2624894551866528,0.2710789442308714,-0.5317132159475073,0.05163049078755631,0.39375,0.32161608525000007,
1001,-0.051815678461013336,-0.22057061828554347,0.277022461093165,-0.5611698036922468,0.057039570508449336,0.018750000000000003,0.3315730445,
1002,-0.10430956493057264,-0.1695429237724127,0.2764296775789605,-0.5885258520531358,0.018430171364780708,0.20624999999999996,0.41327894925,
1003,-0.1537512543749009,-0.11287886045230905,0.274961229409697,-0.6108940236406176,-0.07307963601523268,0.15625,0.45942503925,
1004,-0.20035420444757934,-0.053441829782813664,0.2767717683859288,-0.6214989487761428,-0.11801413757509956,0.125,0.48756781275,
1005,-0.2444858226929966,0.006636923328563071,0.2842615888351125,-0.6110125674106128,-0.14926957012715525,0.1375,0.52254824825,
1006,-0.2864066580103528,0.06584465535577079,0.2980074631289738,-0.5726985216059955,-0.22505635741076968,0.325,0.60091136325,
1007,-0.3261276808123619,0.1231210349436068,0.3168665837909625,-0.5062731328568871,-0.26577602373438824,0.056249999999999994,0.611300177,
1008,-0.36340629332879626,0.17772196050734235,0.33824784917862,-0.4167167314479352,-0.31564089583963906,0.0,0.60481083525,
1009,-0.3978285412131163,0.2291361679723237,0.35837997952196826,-0.3108973405767908,-0.33088022638938,0.00625,0.5322402882499999,
1010,-0.4288860649856014,0.2770423126686389,0.3722620590067668,-0.1952740312257474,-0.4095708655276884,0.15625,0.44068324175,
1011,-0.4559769867192456,0.32128066015435164,0.3732934678498601,-0.07507561109179152,-0.4544503234963966,0.25625,0.5265978177499999,
1012,-0.4783111734224473,0.3618154301023013,0.3536974572752666,0.0457342190507368,-0.4544503234963966,0.15,0.4483711410000001,
1013,-0.4947400867262744,0.39866990872439306,0.3075869018303413,0.16423201202363627,-0.496007489836733,0.0125,0.39846127075000004,
1014,-0.5035547784081702,0.4318266985152983,0.2354981428506014,0.2782967207578401,-0.496007489836733,0.19375,0.39115270850000006,
1015,-0.5023608228890007,0.4611138326068194,0.14498348142800793,0.3864395671144855,-0.5083392281197321,0.13124999999999998,0.39153717575,
1016,-0.4882980198937797,0.4861219228443355,0.0462380577014145,0.4876979769161643,-0.4874252168932208,0.36875,0.4024969507500001,
1017,-0.4589659713564612,0.5061498518725882,-0.05210466498982936,0.5815585142327834,-0.4671209784461894,0.29375,0.50648934175,
1018,-0.4139924323963069,0.5201033747850958,-0.14446579858356431,0.6678726380771862,-0.4671209784461894,0.018750000000000003,0.509047799,
1019,-0.3562033262870565,0.5263104759227426,-0.2281637195729402,0.7467324427663303,-0.3686072886652668,0.1375,0.54369456325,
1020,-0.2911614793049673,0.5223592963296168,-0.3027826816295437,0.8182765618988274,-0.3957289111523405,0.00625,0.522581147,
1021,-0.2252996368608231,0.5052576404780565,-0.3694714361123912,0.8824373078329564,-0.32026327983431185,0.11875,0.49179546475,
1022,-0.16408965219587535,0.4723767138007266,-0.43023017144770587,0.9387278526324624,-0.14926957012715525,0.04375,0.4632643887500001,
1023,-0.11118271287074467,0.4233047306892882,-0.4872118679030127,0.986152425571051,-0.1971757256149097,0.3625,0.53393469125,
1024,-0.06842629312406724,0.3614675399173534,-0.5421233582690753,1.023127558571034,-0.14923181855320272,0.26875,0.49126373850000005,
1025,-0.03628436315116566,0.2936317894140406,-0.5958418524468929,1.0472270624655875,-0.0277448355271966,0.04375,0.47125591400000005,
1026,-0.014311121709247518,0.2272927854732381,-0.6483005221435241,1.0547612101753674,-0.10139432903950484,0.0625,0.41028823075000004,
1027,-0.0015236706178772502,0.16818574226403155,-0.6985557607537968,1.0405074194335877,-0.05173164075086868,0.10625,0.40554076775,
1028,0.0033658504920160365,0.11944778683808426,-0.7448382744008173,0.9983180250490716,-0.05173164075086868,0.08124999999999999,0.4106898655,
1029,0.0018499588568279199,0.08207334328397628,-0.7844220640687646,0.9235717861277708,-0.05173164075086868,0.0125,0.38768713150000006,
1030,-0.004366746990929808,0.055732085520422345,-0.8133322069614213,0.8172499939796912,0.003756758301894918,0.037500000000000006,0.39706471150000006,
1031,-0.013281735299188116,0.039420939049804496,-0.8261813173061886,0.6884694715138999,0.0031847184683748185,0.10625000000000001,0.39559321575,
1032,-0.02247474547218289,0.031835521697667735,-0.8166593098325852,0.5519809606992927,0.0032918933313455115,0.1,0.40497079575,
1033,-0.02904765934931348,0.031520577159067587,-0.7792246756549952,0.42230955637071604,-0.03362412266437072,0.04375,0.31783303049999995,
1034,-0.029791454624630113,0.03688861096892808,-0.7118662429865239,0.3095021319535533,-0.011042289669608669,0.075,0.19793126500000002,
1035,-0.02173843364753944,0.04616716223500101,-0.6182040510990067,0.21841973403114187,-0.011042289669608669,0.1875,0.24746487525000008,
1036,-0.003063953215938552,0.05729927854660926,-0.5067717790647267,0.15009262732414946,-0.0286324142590712,0.09375,0.24503611375000006,
1037,0.025878883208193374,0.06782160996611455,-0.3878476370555869,0.10335380167620704,0.0031847184683748185,0.475,0.3525846225,
1038,0.061649945117717875,0.07479816747848551,-0.27040744534373723,0.07597943318012228,0.0031847184683748185,0.056249999999999994,0.348978881,
1039,0.09773126181877022,0.07497611300819744,-0.16081430501923344,0.0652707395958248,0.0031847184683748185,0.2,0.40100498475,
1040,0.1267311958443566,0.06535154188848409,-0.06296016382802934,0.06825227959951474,0.057039570508449336,0.06874999999999999,0.41848900725,
1041,0.14391945525320124,0.04415245180838519,0.02105692547748997,0.0816632646942387,0.06204496177209051,0.0,0.38901115175,
1042,0.14883439698304615,0.011992893910953312,0.09032180848505557,0.1018317668538536,0.15412506579005458,0.00625,0.35161321075,
1043,0.1440760468192558,-0.027234126019983863,0.14473557139937968,0.12446042843831208,0.16857580088866692,0.018749999999999996,0.34175524275,
1044,0.13335285729581947,-0.0667611561701781,0.18484625610019256,0.14438475608521126,0.15052354652085034,0.11875,0.36166916125000004,
1045,0.1202370517088943,-0.09964602982477697,0.21179337628852568,0.15550349394111262,0.14257903298494,0.32499999999999996,0.41567598575,
1046,0.10764881387711793,-0.12204705655845093,0.2273377477490833,0.15126281729167015,0.12897164607834727,0.29375,0.4732554655,
1047,0.09768383181758823,-0.13406267821427548,0.2339925292929905,0.12604301703309662,0.12897164607834727,0.4875,0.51838775975,
1048,0.09153116038815597,-0.13826465397206358,0.2352386500530433,0.07731774813795192,0.12897164607834727,0.018750000000000003,0.49098982025,
1049,0.08939935641778841,-0.1379826315428222,0.23568218372922556,0.007959292229991123,0.09791117941589407,0.0,0.44484373025,
1050,0.09047092402885984,-0.13629938972736302,0.2408396880304453,-0.07242657078226944,0.09091157082392344,0.0125,0.42125144,
1051,0.09292920826385494,-0.13561998462434652,0.2561771240227764,-0.14953059627220394,0.09045790650208292,0.0,0.42125144,
1052,0.09405469803736603,-0.1375020513049588,0.28530610712798193,-0.21066072747184533,0.090461811760116,0.025,0.4282002585,
1053,0.0903845180072438,-0.14258931380885373,0.3277572008273256,-0.25035643600609514,0.090461811760116,0.0,0.4282002585,
1054,0.07816888556510095,-0.1506226566794611,0.3771828079725823,-0.27048045432808204,0.09570802106040743,0.08125,0.413676003,
1055,0.054625071003788425,-0.1605419348457692,0.4215504339300586,-0.2768122735894991,0.09043862363425433,0.075,0.33172411974999994,
1056,0.01974434408954729,-0.17063470771650285,0.4470530615512836,-0.27596631090317797,0.0031847184683748185,0.00625,0.24217243575,
1057,-0.02316499586946437,-0.17859253588920748,0.4442333919480503,-0.2737591476865577,0.0031847184683748185,0.1375,0.13111516375,
1058,-0.069147496093105,-0.18137863115502326,0.4113203536951853,-0.27453245027851525,0.0013851393671602925,0.1375,0.14836277750000001,
1059,-0.11368678159408067,-0.1752224749697095,0.3527905714081748,-0.28088336000840697,-0.03362412266437072,0.14375,0.20179234700000004,
1060,-0.15363501234038962,-0.15663065982892174,0.2759935961957696,-0.29357706628850505,-0.06697917453406943,0.0375,0.20694144475000004,
1061,-0.18723275755317026,-0.12461479990467275,0.1885737374106943,-0.31162815737292443,-0.07307963601523268,0.28750000000000003,0.29381526850000006,
1062,-0.21387554496001626,-0.08193052479603449,0.09719809081151468,-0.3325574078701962,-0.22255597044408093,0.50625,0.4463127275,
1063,-0.2338921446734897,-0.033537508614864285,0.007108265325196371,-0.35267564709462706,-0.14926957012715525,0.03125,0.4653532357499999,
1064,-0.24833351931275735,0.01581173455477522,-0.07797832760933074,-0.3670847301653949,-0.1606655401830102,0.13125,0.4877974007499999,
1065,-0.25871515314515753,0.06277845287476153,-0.15589463129998046,-0.3693311932185059,-0.28893882566740064,0.475,0.6002919127499999,
1066,-0.2666923211185376,0.10555409120517957,-0.2260987016912973,-0.3516877205424806,-0.28893882566740064,0.3125,0.6842064622499999,
1067,-0.2736990020477671,0.1435860683937273,-0.28976111466819304,-0.30792598969913404,-0.25520628795157224,0.1375,0.6837091465,
1068,-0.2806124391018587,0.17723562951909505,-0.34963557268239565,-0.23789199577501596,-0.22255597044408093,0.03749999999999999,0.6777653205,
1069,-0.2875014835558422,0.20742838880012626,-0.40936689381823904,-0.14864765387998652,-0.22255597044408093,0.07500000000000001,0.6749718939999999,
1070,-0.2934682676472352,0.23530129282344345,-0.4721029329785884,-0.050378680806509125,-0.2791894572295932,0.018749999999999996,0.662978061,
1071,-0.2965432441322841,0.2618738420196728,-0.5389059740207736,0.04802304171327781,-0.2885076230339331,0.018750000000000003,0.584995908,
1072,-0.2936688878125491,0.28780040259120354,-0.6080278775976586,0.14068715637317816,-0.2931879531088041,0.10624999999999998,0.45413436749999997,
1073,-0.28109219256621537,0.3132519440959811,-0.6756709068200837,0.22469431415382346,-0.294194540415848,0.05,0.46399233549999996,
1074,-0.25568914859332104,0.33791637065022195,-0.7374603169874754,0.2994606856344692,-0.29403684463485835,0.0125,0.4331327585000001,
1075,-0.21701937960468326,0.3610346769504171,-0.7893458478281328,0.3660405178339419,-0.266050912949633,0.0125,0.29054217775,
1076,-0.16835795516381394,0.3813721001186812,-0.8276036782908364,0.4264162485887752,-0.1606655401830102,0.03125,0.17672109675000003,
1077,-0.1152457050112194,0.3970913542603432,-0.8484591904668719,0.4827950276487619,-0.10788092915176348,0.26875,0.2558954135,
1078,-0.0628615012606023,0.4056301834346382,-0.8479516731450464,0.5369895151547193,-0.1505527766893588,0.3125,0.35074643925000004,
1079,-0.014470778130923609,0.40383449932781895,-0.8224924989340253,0.5900006766313527,-0.11009036190960024,0.1625,0.3554636825,
1080,0.028597526621516618,0.3886614566021044,-0.7702141293238335,0.6418702680655621,-0.021558616111335263,0.24375000000000002,0.38463457925000005,
1081,0.06626984313383212,0.35852157302528265,-0.6924755141551979,0.6917331390000612,-0.021558616111335263,0.10625,0.39583228325,
1082,0.0990408538872826,0.3145573641463688,-0.5943061553457225,0.7378772433871372,0.09570802106040743,0.23125,0.4053227885000001,
1083,0.12752467655139724,0.2606446089741513,-0.4831787378369912,0.7776325827578129,0.09043862363425433,0.049999999999999996,0.392182403,
1084,0.15224262018584175,0.20192859291598772,-0.3669377412607058,0.8070857017308187,0.14257903298494,0.27499999999999997,0.47668525200000006,
1085,0.1735771552907782,0.14312658330499015,-0.2522603793715259,0.8208913789049066,0.14257903298494,0.3,0.5431004389660258,
1086,0.19182633726939333,0.08765943860678536,-0.14426412281889872,0.8127108043963921,0.1746020661957633,0.3125,0.6178203927500001,
1087,0.20731682126391146,0.03762951709187669,-0.046909157428514515,0.7768515684736399,0.17429459292426774,0.25,0.6513916420000001,
1088,0.22055143557686352,-0.005830322857051824,0.0365706362657542,0.7110362128916335,0.2198640297201528,0.10625000000000001,0.6559039005,
1089,0.2323592428127965,-0.04220442595909095,0.1037642928915462,0.6186176701031422,0.17429459292426774,0.0375,0.62924367625,
1090,0.24395233897265184,-0.07137352920191316,0.1535883754721098,0.5079990251586629,0.17429459292426774,0.1625,0.59272751225,
1091,0.256660441093066,-0.0935170424902647,0.1866068152823208,0.3894807193792814,0.2489141460970641,0.19999999999999998,0.5955184555,
1092,0.2710556812166527,-0.1090884885754811,0.20489137151654854,0.27212425823871905,0.2474742672099695,0.018749999999999996,0.54436315825,
1093,0.2855949665045848,-0.118833544665518,0.21167505518003216,0.16236163407896193,0.27930952354316163,0.024999999999999994,0.53391282625,
1094,0.2959312762380065,-0.12385102809479805,0.2110894682543132,0.06411529313210287,0.276089267268292,0.36875,0.51978855675,
1095,0.2964005673845147,-0.12569798323203507,0.2080132747117545,-0.0205071553538448,0.276089267268292,0.2375,0.51419689675,
1096,0.2830259070265692,-0.126490101851119,0.2078433009364246,-0.0905764821780613,0.2979019481941329,0.08125,0.48167245449999996,
1097,0.2551583839654749,-0.1288592749523729,0.21593264632339687,-0.1459601195586986,0.2574437422158112,0.1125,0.43603602975,
1098,0.2147620875258044,-0.13556877210332122,0.2365544841994079,-0.18715204402033964,0.2574437422158112,0.29375,0.5195104779999999,
1099,0.16493393321946598,-0.14867900824376692,0.2714820887898909,-0.2152237597909137,0.220070251477166,0.0125,0.5154995215,
1100,0.1088964062229215,-0.16842036514330014,0.31843411960524937,-0.23185851594779586,0.15356033210879072,0.19999999999999998,0.52810415375,
1101,0.0495489724711846,-0.1921895287003096,0.3698977241341318,-0.2394815548775317,0.12853755522026225,0.06875,0.49934042525,
1102,-0.010686332701967678,-0.2144123697991705,0.4136521146704386,-0.24147579849718614,0.018824423182210684,0.05,0.50985114175,
1103,-0.06990313561898262,-0.228190757446228,0.4364672888104033,-0.2423515471592123,0.02977345624293283,0.05624999999999999,0.5267569194999999,
1104,-0.12670357561755394,-0.22831263386689746,0.429673533624965,-0.2475622843533629,-0.01207083620800315,0.32499999999999996,0.51838775975,
1105,-0.18016941811628584,-0.21325631583992036,0.39232051013429,-0.26258194709987626,-0.07307963601523268,0.34374999999999994,0.5450235317500001,
1106,-0.2298214161583185,-0.18481104199680545,0.3298880855395774,-0.29111919792394675,-0.14926957012715525,0.2,0.5857979050000001,
1107,-0.275567833123107,-0.14646736253809195,0.2508049765979393,-0.3328722486733747,-0.2482340581696409,0.11875000000000002,0.5804312815000001,
1108,-0.317622715389884,-0.10204905685931197,0.16354311078704895,-0.3816888120393572,-0.29403684463485835,0.49375,0.62644992325,
1109,-0.35635233949463085,-0.05498606750781908,0.07513171556984401,-0.4256899387201836,-0.29403684463485835,0.21249999999999997,0.6628970702500001,
1110,-0.3920375956166465,-0.008033789987132965,-0.009319437559585256,-0.4510901886542367,-0.2885076230339331,0.08125,0.64570815375,
1111,-0.42465198432811824,0.03679884557263366,-0.08666788086148447,-0.4482975437837483,-0.42326730026865583,0.0,0.6311151042500001,
1112,-0.453808215885404,0.07825980226672888,-0.15570110824887715,-0.4153416387594909,-0.4561256171312142,0.3125,0.6923465069999999,
1113,-0.4788589446981695,0.11587613852464272,-0.2171031135289571,-0.35654387772965435,-0.4108973355882739,0.03125,0.68971193,
1114,-0.4989551526290481,0.14999165640059778,-0.2733120024555349,-0.27918067202752805,-0.4900333317983644,0.3125,0.6595331925,
1115,-0.5129340872714233,0.1817326137041618,-0.32803310266868585,-0.190889363822266,-0.4919058986919548,0.03125,0.5846596895,
1116,-0.5190779543347986,0.21273876564838454,-0.3852128211495761,-0.09836809073533896,-0.4927098780475695,0.35,0.6128734409999999,
1117,-0.5149050208082765,0.24455917094960344,-0.44756811445592604,-0.006907036390201833,-0.4706423683217834,0.11875,0.6015140057499999,
1118,-0.4973298659929693,0.2778902022505512,-0.5152723446058001,0.07971823333599433,-0.511560845984252,0.08125,0.4568964019999999,
1119,-0.4637102210219322,0.31213763424274776,-0.5856930242893263,0.15926933427481882,-0.4706423683217834,0.41250000000000003,0.56108446625,
1120,-0.4138598333034752,0.3456633840266247,-0.6544350111014279,0.2311100033698707,-0.4706423683217834,0.08125,0.5640434344999999,
1121,-0.351613587345376,0.3764490294897541,-0.7167588829531606,0.29628812701284124,-0.3477788554815713,0.08124999999999999,0.58243119425,
1122,-0.28396736373966763,0.4025642728791813,-0.7683074724421843,0.3574184846287801,-0.3912434487648279,0.04375,0.50900919,
1123,-0.21823964974555676,0.4222041676553861,-0.8050370194680129,0.4180254495094766,-0.31507108054636085,0.1875,0.5608706692500001,
1124,-0.15976350552395704,0.4334995474983071,-0.8229373028503688,0.481200257762788,-0.2722466948783001,0.025,0.47772643449999996,
1125,-0.1113443615625272,0.4344037164859867,-0.8181561994180284,0.5480425756242665,-0.2264858750350343,0.2625,0.5115621345,
1126,-0.07385333998165286,0.4229103882636986,-0.787859716079157,0.6169233983838684,-0.16680595640767165,0.425,0.46618464175,
1127,-0.04702208379881702,0.39772761577482657,-0.7315836535931638,0.6841926769703567,-0.03362412266437072,0.0,0.4405049152500001,
1128,-0.029997353781850332,0.35916872740320394,-0.6521418068087466,0.7456008022888589,-0.06785636285954337,0.0,0.44012269425000006,
1129,-0.02161549797635874,0.3095958522047227,-0.5551908452286111,0.7971817239203066,-0.06785636285954337,0.25625,0.504185408,
1130,-0.020506018893222042,0.2529137578910117,-0.44763404168170295,0.8352552958309427,-0.029041896115904936,0.19375,0.5335050407499999,
1131,-0.02511593607896689,0.19342966729236646,-0.3359719685150337,0.8560449925907708,-0.0215756806708423,0.26249999999999996,0.57865210325,
1132,-0.033681184146078305,0.13488313460229498,-0.225493700615409,0.855525496968288,-0.021254782137556227,0.2625,0.6519846174999999,
1133,-0.04414249805311813,0.08010156197868501,-0.1204012855214733,0.8299693832412329,-0.027864108104823523,0.325,0.68074568675,
1134,-0.054024486054288084,0.031148635622145555,-0.024376452196189245,0.7773293012917628,-0.021254782137556227,0.056249999999999994,0.6954342435,
1135,-0.06036367869676945,-0.010434763132293384,0.05910757360016883,0.6988408197241239,-0.027864108104823523,0.25,0.65142971025,
1136,-0.0598735161426945,-0.04359690097937128,0.12717060452652632,0.5995684036620021,-0.04693857545255866,0.0875,0.53318071475,
1137,-0.04955980499031018,-0.06793364853825593,0.17831015946900006,0.4871866344344702,-0.04693857545255866,0.18125,0.56944276425,
1138,-0.027780964186543067,-0.08379927911406773,0.21285404042693892,0.3698161531111072,-0.027864108104823523,0.20625,0.5937440764999999,
1139,0.00455744912944369,-0.09223978419501608,0.2328243969082128,0.2543757367065394,-0.021254782137556227,0.1875,0.58926050075,
1140,0.043189145701349616,-0.09484264794847384,0.2415490863355195,0.1461263592302927,-0.06785636285954337,0.15000000000000002,0.5871017147500001,
1141,0.0811278406721866,-0.09362906859386884,0.2433436604638776,0.049052409928811165,-0.006793011404473439,0.0875,0.49998045575000005,
1142,0.1115440476480382,-0.09100525709724422,0.2432674616617392,-0.03370126389337393,0.0510060352926448,0.11875,0.48990829300000005,
1143,0.13089967161354718,-0.08968585799865406,0.24673670395954936,-0.09988553840134497,0.0510060352926448,0.025,0.42796384975,
1144,0.1395495643164018,-0.09245482562445984,0.25877535358205883,-0.14858343634194426,0.11019737491518214,0.10625,0.4558511435,
1145,0.14021540877810948,-0.10166745941745567,0.28288485145121656,-0.18047650783276048,0.16748324058790662,0.2125,0.447778777,
1146,0.13632132091343124,-0.11851783121561188,0.3197284372155664,-0.19769434028009986,0.14167019238437853,0.056249999999999994,0.44142755925,
1147,0.1310313297573367,-0.1421961306351708,0.3658869604155041,-0.2034857321907044,0.14123375730249782,0.06875,0.39213477650000006,
1148,0.12683491759706866,-0.16918341409384524,0.4131726857447296,-0.20198048228663032,0.14123375730249782,0.031249999999999993,0.3270282335,
1149,0.12538142623803614,-0.19335997589149695,0.4496326129610126,-0.19806115886566966,0.14123375730249782,0.17500000000000002,0.33899055525,
1150,0.12740488231475852,-0.2078123038813365,0.4631924680187606,-0.1971556148367564,0.12889768769590268,0.0125,0.2995557405,
1151,0.13270560828853895,-0.20780092063236194,0.4464979883407511,-0.20468871450780232,0.1278428092585427,0.08750000000000001,0.2946818525,
1152,0.14020363935877947,-0.19255330479876956,0.3994505412257448,-0.2250398447193638,0.12771143117540742,0.19375,0.331107392,
1153,0.14804193883092134,-0.16465823819750822,0.3278999399790538,-0.26009092271243794,0.12771143117540742,0.0625,0.33805621050000007,
1154,0.153639593089798,-0.1282682620464538,0.2403862738171648,-0.3076192258870836,0.1409247219193823,0.1625,0.3621023120000001,
1155,0.15365269272771906,-0.08760851672114127,0.1453645191384618,-0.3600617753673081,0.17429459292426774,0.56875,0.4143158297500001,
1156,0.14421306912395088,-0.046220592148865036,0.04975966567142751,-0.4050296207165424,0.1535841104030929,0.0125,0.39983994800000006,
1157,0.1222354055530793,-0.006715532598364108,-0.04149231580094921,-0.42911957754604907,0.15360468510048073,0.03749999999999999,0.3974766255,
1158,0.08755837337566612,0.029261675812033837,-0.12547165982146144,-0.4236298412605567,0.12771143117540742,0.2875,0.42415350450000006,
1159,0.04358969617620299,0.061030944739065826,-0.201199306909432,-0.3877035032282262,0.12771143117540742,0.13125,0.4230789322500001,
1160,-0.0045841975111542655,0.08888830348358323,-0.2695255289626239,-0.3269054254753173,-0.006793011404473439,0.05625,0.43972240400000007,
1161,-0.05241204999731657,0.11407662217615025,-0.3328525368432353,-0.2496733145548109,0.04437312583565516,0.04375,0.43903673125000003,
1162,-0.09680832574784047,0.13859143394664614,-0.3944885537354988,-0.1644376596262156,-0.060591773076090726,0.325,0.5376370480000001,
1163,-0.136158545049673,0.16469452643693752,-0.4575645418588517,-0.07817938727079947,-0.07331174720515872,0.15000000000000002,0.54640266925,
1164,-0.17004614853911154,0.19412620794098376,-0.5237802323630775,0.004025635852588512,-0.16680595640767165,0.0125,0.5280843630000001,
1165,-0.19894917254156794,0.227282789922772,-0.5925888336774275,0.07905510916699753,-0.11046656180547834,0.04999999999999999,0.417231127,
1166,-0.22393036420495416,0.2629012269025896,-0.6613598133945761,0.14571684425427606,-0.2264858750350343,0.0125,0.41252225675000004,
1167,-0.2463067096972279,0.2985629015280853,-0.7263497982230215,0.20473682989425687,-0.1524177507461958,0.18125,0.447582786,
1168,-0.2673151996363721,0.3315710559589106,-0.7836483145718716,0.25864123063812616,-0.1524177507461958,0.27499999999999997,0.4413286475,
1169,-0.2878269630875359,0.3594930166792143,-0.8294832469590403,0.3112873464958446,-0.2154470431517016,0.0625,0.4048058455,
1170,-0.3081669650477915,0.3802065220976871,-0.8599815756434294,0.3668294769329446,-0.2154470431517016,0.06249999999999999,0.4149578445,
1171,-0.3280509347816085,0.3917632845145829,-0.8708967783180417,0.42818943318679903,-0.3489292750407127,0.049999999999999996,0.42130906225000003,
1172,-0.34657582524631736,0.3924065347772505,-0.8578764807580636,0.4956376286828864,-0.3489292750407127,0.024999999999999994,0.28638606200000005,
1173,-0.3621668327131969,0.3809003486240541,-0.8176527871938826,0.5664586576197967,-0.28102240360330616,0.23750000000000002,0.3123502615,
1174,-0.3724602094435045,0.3570612484706687,-0.7498488884765704,0.6360384663755202,-0.28102240360330616,0.175,0.3678402025,
1175,-0.3742916700846602,0.32211039905576433,-0.65813647455055,0.6994020694265751,-0.28102240360330616,0.1875,0.409855952,
1176,-0.3641644444889461,0.2784859487635267,-0.549566680059702,0.7520294229690977,-0.3697631648987381,0.06875,0.43447874075000004,
1177,-0.3395078725945029,0.229173055649114,-0.4324684085620106,0.7898181732135013,-0.3711217164545145,0.0,0.3610509,
